treatment,num_tests,dilution,solution_found,filename
reduced,10,0_90000,False,reduced/10/0_90000/17009/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17010/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17011/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17012/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17013/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17014/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17015/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17016/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17017/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17018/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17019/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17020/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17021/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17022/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17023/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17024/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17025/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17026/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17027/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17028/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17029/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17030/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17031/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17032/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17033/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17034/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17035/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17036/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17037/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17038/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17039/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17040/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17041/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17042/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17043/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17044/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17045/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17046/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17047/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17048/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17049/solutions.csv
reduced,10,0_90000,False,reduced/10/0_90000/17050/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17001/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17002/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17003/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17004/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17005/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17006/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17007/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17008/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17009/solutions.csv
reduced,100,0_00000,True,reduced/100/0_00000/17010/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17011/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17012/solutions.csv
reduced,100,0_00000,True,reduced/100/0_00000/17013/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17014/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17015/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17016/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17017/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17018/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17019/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17020/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17021/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17022/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17023/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17024/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17025/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17026/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17027/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17028/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17029/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17030/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17031/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17032/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17033/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17034/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17035/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17036/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17037/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17038/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17039/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17040/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17041/solutions.csv
reduced,100,0_00000,True,reduced/100/0_00000/17042/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17043/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17044/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17045/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17046/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17047/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17048/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17049/solutions.csv
reduced,100,0_00000,False,reduced/100/0_00000/17050/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17001/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17002/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17003/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17004/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17005/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17006/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17007/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17008/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17009/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17010/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17011/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17012/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17013/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17014/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17015/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17016/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17017/solutions.csv
reduced,100,0_50000,True,reduced/100/0_50000/17018/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17019/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17020/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17021/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17022/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17023/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17024/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17025/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17026/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17027/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17028/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17029/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17030/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17031/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17032/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17033/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17034/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17035/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17036/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17037/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17038/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17039/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17040/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17041/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17042/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17043/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17044/solutions.csv
reduced,100,0_50000,True,reduced/100/0_50000/17045/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17046/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17047/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17048/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17049/solutions.csv
reduced,100,0_50000,False,reduced/100/0_50000/17050/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17001/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17002/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17003/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17004/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17005/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17006/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17007/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17008/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17009/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17010/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17011/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17012/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17013/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17014/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17015/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17016/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17017/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17018/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17019/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17020/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17021/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17022/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17023/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17024/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17025/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17026/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17027/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17028/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17029/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17030/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17031/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17032/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17033/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17034/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17035/solutions.csv
reduced,100,0_90000,True,reduced/100/0_90000/17036/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17037/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17038/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17039/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17040/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17041/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17042/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17043/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17044/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17045/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17046/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17047/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17048/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17049/solutions.csv
reduced,100,0_90000,False,reduced/100/0_90000/17050/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17001/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17002/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17003/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17004/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17005/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17006/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17007/solutions.csv
downsampled,10,0_00000,True,downsampled/10/0_00000/17008/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17009/solutions.csv
downsampled,10,0_00000,True,downsampled/10/0_00000/17010/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17011/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17012/solutions.csv
downsampled,10,0_00000,True,downsampled/10/0_00000/17013/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17014/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17015/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17016/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17017/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17018/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17019/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17020/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17021/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17022/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17023/solutions.csv
downsampled,10,0_00000,True,downsampled/10/0_00000/17024/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17025/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17026/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17027/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17028/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17029/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17030/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17031/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17032/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17033/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17034/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17035/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17036/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17037/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17038/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17039/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17040/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17041/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17042/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17043/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17044/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17045/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17046/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17047/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17048/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17049/solutions.csv
downsampled,10,0_00000,False,downsampled/10/0_00000/17050/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17001/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17002/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17003/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17004/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17005/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17006/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17007/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17008/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17009/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17010/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17011/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17012/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17013/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17014/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17015/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17016/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17017/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17018/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17019/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17020/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17021/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17022/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17023/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17024/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17025/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17026/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17027/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17028/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17029/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17030/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17031/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17032/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17033/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17034/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17035/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17036/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17037/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17038/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17039/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17040/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17041/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17042/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17043/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17044/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17045/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17046/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17047/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17048/solutions.csv
downsampled,10,0_50000,False,downsampled/10/0_50000/17049/solutions.csv
downsampled,10,0_50000,True,downsampled/10/0_50000/17050/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17001/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17002/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17003/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17004/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17005/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17006/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17007/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17008/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17009/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17010/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17011/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17012/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17013/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17014/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17015/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17016/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17017/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17018/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17019/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17020/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17021/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17022/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17023/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17024/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17025/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17026/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17027/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17028/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17029/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17030/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17031/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17032/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17033/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17034/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17035/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17036/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17037/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17038/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17039/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17040/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17041/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17042/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17043/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17044/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17045/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17046/solutions.csv
downsampled,10,0_90000,True,downsampled/10/0_90000/17047/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17048/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17049/solutions.csv
downsampled,10,0_90000,False,downsampled/10/0_90000/17050/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17001/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17002/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17003/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17004/solutions.csv
downsampled,100,0_00000,True,downsampled/100/0_00000/17005/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17006/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17007/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17008/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17009/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17010/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17011/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17012/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17013/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17014/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17015/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17016/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17017/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17018/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17019/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17020/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17021/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17022/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17023/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17024/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17025/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17026/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17027/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17028/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17029/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17030/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17031/solutions.csv
downsampled,100,0_00000,True,downsampled/100/0_00000/17032/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17033/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17034/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17035/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17036/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17037/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17038/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17039/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17040/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17041/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17042/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17043/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17044/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17045/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17046/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17047/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17048/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17049/solutions.csv
downsampled,100,0_00000,False,downsampled/100/0_00000/17050/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17001/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17002/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17003/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17004/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17005/solutions.csv
downsampled,100,0_50000,False,downsampled/100/0_50000/17006/solutions.csv
